"","comicName","comicSummary","comicGrade"
"1123","나의 별에게","감성로맨스","9.92"
"1124","사랑을,너에게","학원성장물","9.90"
"1125","스투피즈","새내기 생활툰","9.93"
"1126","저주와 별가루","저주와 별가루","9.80"
"1127","목소리의 그늘","훈남 전문 성우들!","9.88"
"1128","서폿저택에 어서오세요","서폿만 사는 저택","9.84"
"1129","결혼하고 싶지 않았는데 못하게 되었다.","안하느냐 못했느냐","9.84"
"1130","당할연","당신도할수있다연애","7.26"
"1131","채똘일기","채똘일기","9.57"
"1132","매지컬팡","명랑만화 매지컬팡","9.90"
"1133","꿀렁한 하루","닥스훈트 영식과 도롯씌의 하루","9.60"
"1134","죽음과 동화","호러.판타지.로맨스","9.89"
"1135","나는 마요 집사로소이다","쉽지 않은 집사생활","9.91"
"1136","마법소년 근무일지","","9.72"
"1137","158동 진상부부","부부의 진짜 일상","9.11"
"1138","껌은 고양이 뇌로","고양이 성 탈출극","9.82"
"1139","충충의 하루","충충의 하루","9.63"
"1140","휴지통","잔부스러기같은 행복","9.87"
"1141","홍시관찰일기","아기를 싫어하던 여자가 아기를 낳았다!","9.84"
"1142","바다의 끝에는 언제나 그 아이들이 있었다.","섬에 남은 자매.","9.94"
"1143","가짜 좀비왕 4컷","일하기 싫은 가짜 좀비왕, 하루에 4컷만 완성하면 살아 남는다.","8.81"
"1144","블랙펄 : 둥근 창의 세계","돈이궁한 용병이야기","9.72"
"1145","무대에 서지 않지만 배우입니다","배우 지망생 이야기","9.86"
"1146","신과의 대화","특별한 능력의 소년과 특이한 사연의 소녀의 만남! 그 만남이 가져오는 다양한 사건들. 그리고 운명!","9.87"
"1147","나의 별에게","감성로맨스","9.92"
"1148","사랑을,너에게","학원성장물","9.90"
"1149","스투피즈","새내기 생활툰","9.93"
"1150","저주와 별가루","저주와 별가루","9.80"
"1151","목소리의 그늘","훈남 전문 성우들!","9.88"
"1152","서폿저택에 어서오세요","서폿만 사는 저택","9.84"
"1153","결혼하고 싶지 않았는데 못하게 되었다.","안하느냐 못했느냐","9.84"
"1154","당할연","당신도할수있다연애","7.26"
"1155","채똘일기","채똘일기","9.57"
"1156","매지컬팡","명랑만화 매지컬팡","9.90"
"1157","꿀렁한 하루","닥스훈트 영식과 도롯씌의 하루","9.60"
"1158","죽음과 동화","호러.판타지.로맨스","9.89"
"1159","나는 마요 집사로소이다","쉽지 않은 집사생활","9.91"
"1160","마법소년 근무일지","","9.72"
"1161","158동 진상부부","부부의 진짜 일상","9.11"
"1162","껌은 고양이 뇌로","고양이 성 탈출극","9.82"
"1163","충충의 하루","충충의 하루","9.63"
"1164","휴지통","잔부스러기같은 행복","9.87"
"1165","홍시관찰일기","아기를 싫어하던 여자가 아기를 낳았다!","9.84"
"1166","바다의 끝에는 언제나 그 아이들이 있었다.","섬에 남은 자매.","9.94"
"1167","가짜 좀비왕 4컷","일하기 싫은 가짜 좀비왕, 하루에 4컷만 완성하면 살아 남는다.","8.81"
"1168","블랙펄 : 둥근 창의 세계","돈이궁한 용병이야기","9.72"
"1169","무대에 서지 않지만 배우입니다","배우 지망생 이야기","9.86"
"1170","신과의 대화","특별한 능력의 소년과 특이한 사연의 소녀의 만남! 그 만남이 가져오는 다양한 사건들. 그리고 운명!","9.87"
"1171","나의 별에게","감성로맨스","9.92"
"1172","사랑을,너에게","학원성장물","9.90"
"1173","스투피즈","새내기 생활툰","9.93"
"1174","저주와 별가루","저주와 별가루","9.80"
"1175","목소리의 그늘","훈남 전문 성우들!","9.88"
"1176","서폿저택에 어서오세요","서폿만 사는 저택","9.84"
"1177","결혼하고 싶지 않았는데 못하게 되었다.","안하느냐 못했느냐","9.84"
"1178","당할연","당신도할수있다연애","7.26"
"1179","채똘일기","채똘일기","9.57"
"1180","매지컬팡","명랑만화 매지컬팡","9.90"
"1181","꿀렁한 하루","닥스훈트 영식과 도롯씌의 하루","9.60"
"1182","죽음과 동화","호러.판타지.로맨스","9.89"
"1183","나는 마요 집사로소이다","쉽지 않은 집사생활","9.91"
"1184","마법소년 근무일지","","9.72"
"1185","158동 진상부부","부부의 진짜 일상","9.11"
"1186","껌은 고양이 뇌로","고양이 성 탈출극","9.82"
"1187","충충의 하루","충충의 하루","9.63"
"1188","휴지통","잔부스러기같은 행복","9.87"
"1189","홍시관찰일기","아기를 싫어하던 여자가 아기를 낳았다!","9.84"
"1190","바다의 끝에는 언제나 그 아이들이 있었다.","섬에 남은 자매.","9.94"
"1191","가짜 좀비왕 4컷","일하기 싫은 가짜 좀비왕, 하루에 4컷만 완성하면 살아 남는다.","8.81"
"1192","블랙펄 : 둥근 창의 세계","돈이궁한 용병이야기","9.72"
"1193","무대에 서지 않지만 배우입니다","배우 지망생 이야기","9.86"
"1194","신과의 대화","특별한 능력의 소년과 특이한 사연의 소녀의 만남! 그 만남이 가져오는 다양한 사건들. 그리고 운명!","9.87"
"1195","나의 별에게","감성로맨스","9.92"
"1196","사랑을,너에게","학원성장물","9.90"
"1197","스투피즈","새내기 생활툰","9.93"
"1198","저주와 별가루","저주와 별가루","9.80"
"1199","목소리의 그늘","훈남 전문 성우들!","9.88"
"1200","서폿저택에 어서오세요","서폿만 사는 저택","9.84"
"1201","결혼하고 싶지 않았는데 못하게 되었다.","안하느냐 못했느냐","9.84"
"1202","당할연","당신도할수있다연애","7.26"
"1203","채똘일기","채똘일기","9.57"
"1204","매지컬팡","명랑만화 매지컬팡","9.90"
"1205","꿀렁한 하루","닥스훈트 영식과 도롯씌의 하루","9.60"
"1206","죽음과 동화","호러.판타지.로맨스","9.89"
"1207","나는 마요 집사로소이다","쉽지 않은 집사생활","9.91"
"1208","마법소년 근무일지","","9.72"
"1209","158동 진상부부","부부의 진짜 일상","9.11"
"1210","껌은 고양이 뇌로","고양이 성 탈출극","9.82"
"1211","충충의 하루","충충의 하루","9.63"
"1212","휴지통","잔부스러기같은 행복","9.87"
"1213","홍시관찰일기","아기를 싫어하던 여자가 아기를 낳았다!","9.84"
"1214","바다의 끝에는 언제나 그 아이들이 있었다.","섬에 남은 자매.","9.94"
"1215","가짜 좀비왕 4컷","일하기 싫은 가짜 좀비왕, 하루에 4컷만 완성하면 살아 남는다.","8.81"
"1216","블랙펄 : 둥근 창의 세계","돈이궁한 용병이야기","9.72"
"1217","무대에 서지 않지만 배우입니다","배우 지망생 이야기","9.86"
"1218","신과의 대화","특별한 능력의 소년과 특이한 사연의 소녀의 만남! 그 만남이 가져오는 다양한 사건들. 그리고 운명!","9.87"
"1219","나의 별에게","감성로맨스","9.92"
"1220","사랑을,너에게","학원성장물","9.90"
"1221","스투피즈","새내기 생활툰","9.93"
"1222","저주와 별가루","저주와 별가루","9.80"
"1223","목소리의 그늘","훈남 전문 성우들!","9.88"
"1224","서폿저택에 어서오세요","서폿만 사는 저택","9.84"
"1225","결혼하고 싶지 않았는데 못하게 되었다.","안하느냐 못했느냐","9.84"
"1226","당할연","당신도할수있다연애","7.26"
"1227","채똘일기","채똘일기","9.57"
"1228","매지컬팡","명랑만화 매지컬팡","9.90"
"1229","꿀렁한 하루","닥스훈트 영식과 도롯씌의 하루","9.60"
"1230","죽음과 동화","호러.판타지.로맨스","9.89"
"1231","나는 마요 집사로소이다","쉽지 않은 집사생활","9.91"
"1232","마법소년 근무일지","","9.72"
"1233","158동 진상부부","부부의 진짜 일상","9.11"
"1234","껌은 고양이 뇌로","고양이 성 탈출극","9.82"
"1235","충충의 하루","충충의 하루","9.63"
"1236","휴지통","잔부스러기같은 행복","9.87"
"1237","홍시관찰일기","아기를 싫어하던 여자가 아기를 낳았다!","9.84"
"1238","바다의 끝에는 언제나 그 아이들이 있었다.","섬에 남은 자매.","9.94"
"1239","가짜 좀비왕 4컷","일하기 싫은 가짜 좀비왕, 하루에 4컷만 완성하면 살아 남는다.","8.81"
"1240","블랙펄 : 둥근 창의 세계","돈이궁한 용병이야기","9.72"
"1241","무대에 서지 않지만 배우입니다","배우 지망생 이야기","9.86"
"1242","신과의 대화","특별한 능력의 소년과 특이한 사연의 소녀의 만남! 그 만남이 가져오는 다양한 사건들. 그리고 운명!","9.87"
"1243","나의 별에게","감성로맨스","9.92"
"1244","사랑을,너에게","학원성장물","9.90"
"1245","스투피즈","새내기 생활툰","9.93"
"1246","저주와 별가루","저주와 별가루","9.80"
"1247","목소리의 그늘","훈남 전문 성우들!","9.88"
"1248","서폿저택에 어서오세요","서폿만 사는 저택","9.84"
"1249","결혼하고 싶지 않았는데 못하게 되었다.","안하느냐 못했느냐","9.84"
"1250","당할연","당신도할수있다연애","7.26"
"1251","채똘일기","채똘일기","9.57"
"1252","매지컬팡","명랑만화 매지컬팡","9.90"
"1253","꿀렁한 하루","닥스훈트 영식과 도롯씌의 하루","9.60"
"1254","죽음과 동화","호러.판타지.로맨스","9.89"
"1255","나는 마요 집사로소이다","쉽지 않은 집사생활","9.91"
"1256","마법소년 근무일지","","9.72"
"1257","158동 진상부부","부부의 진짜 일상","9.11"
"1258","껌은 고양이 뇌로","고양이 성 탈출극","9.82"
"1259","충충의 하루","충충의 하루","9.63"
"1260","휴지통","잔부스러기같은 행복","9.87"
"1261","홍시관찰일기","아기를 싫어하던 여자가 아기를 낳았다!","9.84"
"1262","바다의 끝에는 언제나 그 아이들이 있었다.","섬에 남은 자매.","9.94"
"1263","가짜 좀비왕 4컷","일하기 싫은 가짜 좀비왕, 하루에 4컷만 완성하면 살아 남는다.","8.81"
"1264","블랙펄 : 둥근 창의 세계","돈이궁한 용병이야기","9.72"
"1265","무대에 서지 않지만 배우입니다","배우 지망생 이야기","9.86"
"1266","신과의 대화","특별한 능력의 소년과 특이한 사연의 소녀의 만남! 그 만남이 가져오는 다양한 사건들. 그리고 운명!","9.87"
"1267","나의 별에게","감성로맨스","9.92"
"1268","사랑을,너에게","학원성장물","9.90"
"1269","스투피즈","새내기 생활툰","9.93"
"1270","저주와 별가루","저주와 별가루","9.80"
"1271","목소리의 그늘","훈남 전문 성우들!","9.88"
"1272","서폿저택에 어서오세요","서폿만 사는 저택","9.84"
"1273","결혼하고 싶지 않았는데 못하게 되었다.","안하느냐 못했느냐","9.84"
"1274","당할연","당신도할수있다연애","7.26"
"1275","채똘일기","채똘일기","9.57"
"1276","매지컬팡","명랑만화 매지컬팡","9.90"
"1277","꿀렁한 하루","닥스훈트 영식과 도롯씌의 하루","9.60"
"1278","죽음과 동화","호러.판타지.로맨스","9.89"
"1279","나는 마요 집사로소이다","쉽지 않은 집사생활","9.91"
"1280","마법소년 근무일지","","9.72"
"1281","158동 진상부부","부부의 진짜 일상","9.11"
"1282","껌은 고양이 뇌로","고양이 성 탈출극","9.82"
"1283","충충의 하루","충충의 하루","9.63"
"1284","휴지통","잔부스러기같은 행복","9.87"
"1285","홍시관찰일기","아기를 싫어하던 여자가 아기를 낳았다!","9.84"
"1286","바다의 끝에는 언제나 그 아이들이 있었다.","섬에 남은 자매.","9.94"
"1287","가짜 좀비왕 4컷","일하기 싫은 가짜 좀비왕, 하루에 4컷만 완성하면 살아 남는다.","8.81"
"1288","블랙펄 : 둥근 창의 세계","돈이궁한 용병이야기","9.72"
"1289","무대에 서지 않지만 배우입니다","배우 지망생 이야기","9.86"
"1290","신과의 대화","특별한 능력의 소년과 특이한 사연의 소녀의 만남! 그 만남이 가져오는 다양한 사건들. 그리고 운명!","9.87"
"1291","나의 별에게","감성로맨스","9.92"
"1292","사랑을,너에게","학원성장물","9.90"
"1293","스투피즈","새내기 생활툰","9.93"
"1294","저주와 별가루","저주와 별가루","9.80"
"1295","목소리의 그늘","훈남 전문 성우들!","9.88"
"1296","서폿저택에 어서오세요","서폿만 사는 저택","9.84"
"1297","결혼하고 싶지 않았는데 못하게 되었다.","안하느냐 못했느냐","9.84"
"1298","당할연","당신도할수있다연애","7.26"
"1299","채똘일기","채똘일기","9.57"
"1300","매지컬팡","명랑만화 매지컬팡","9.90"
"1301","꿀렁한 하루","닥스훈트 영식과 도롯씌의 하루","9.60"
"1302","죽음과 동화","호러.판타지.로맨스","9.89"
"1303","나는 마요 집사로소이다","쉽지 않은 집사생활","9.91"
"1304","마법소년 근무일지","","9.72"
"1305","158동 진상부부","부부의 진짜 일상","9.11"
"1306","껌은 고양이 뇌로","고양이 성 탈출극","9.82"
"1307","충충의 하루","충충의 하루","9.63"
"1308","휴지통","잔부스러기같은 행복","9.87"
"1309","홍시관찰일기","아기를 싫어하던 여자가 아기를 낳았다!","9.84"
"1310","바다의 끝에는 언제나 그 아이들이 있었다.","섬에 남은 자매.","9.94"
"1311","가짜 좀비왕 4컷","일하기 싫은 가짜 좀비왕, 하루에 4컷만 완성하면 살아 남는다.","8.81"
"1312","블랙펄 : 둥근 창의 세계","돈이궁한 용병이야기","9.72"
"1313","무대에 서지 않지만 배우입니다","배우 지망생 이야기","9.86"
"1314","신과의 대화","특별한 능력의 소년과 특이한 사연의 소녀의 만남! 그 만남이 가져오는 다양한 사건들. 그리고 운명!","9.87"
"1315","나의 별에게","감성로맨스","9.92"
"1316","사랑을,너에게","학원성장물","9.90"
"1317","스투피즈","새내기 생활툰","9.93"
"1318","저주와 별가루","저주와 별가루","9.80"
"1319","목소리의 그늘","훈남 전문 성우들!","9.88"
"1320","서폿저택에 어서오세요","서폿만 사는 저택","9.84"
"1321","결혼하고 싶지 않았는데 못하게 되었다.","안하느냐 못했느냐","9.84"
